大,a46a,43,oracle,甲骨文,acs/a46a/a46a-oracle_0.gif,
小,a470,49,oracle,甲骨文,acs/a470/a470-oracle_0.gif,

大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_0.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_1.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_2.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_3.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_4.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_5.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_6.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_7.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_8.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_9.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_10.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_11.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_12.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_13.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_14.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_15.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_16.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_17.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_18.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_19.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_20.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_21.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_22.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_23.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_24.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_25.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_26.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_27.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_28.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_29.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_30.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_31.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_32.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_33.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_34.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_35.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_36.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_37.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_38.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_39.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_40.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_41.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_42.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_43.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_44.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_45.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_46.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_47.gif,大,a46a,43,jinwen,金文,acs/a46a/a46a-jinwen_48.gif,
小,a470,49,jinwen,金文,acs/a470/a470-jinwen_0.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_1.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_2.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_3.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_4.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_5.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_6.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_7.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_8.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_9.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_10.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_11.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_12.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_13.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_14.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_15.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_16.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_17.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_18.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_19.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_20.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_21.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_22.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_23.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_24.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_25.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_26.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_27.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_28.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_29.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_30.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_31.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_32.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_33.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_34.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_35.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_36.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_37.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_38.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_39.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_40.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_41.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_42.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_43.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_44.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_45.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_46.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_47.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_48.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_49.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_50.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_51.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_52.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_53.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_54.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_55.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_56.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_57.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_58.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_59.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_60.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_61.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_62.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_63.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_64.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_65.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_66.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_67.gif,小,a470,49,jinwen,金文,acs/a470/a470-jinwen_68.gif,
